1.000000000000000000e+00 -2.027316884434276698e-02 -9.000387024536028457e-01 -1.004189604630392196e-01 -1.729225067425220475e-01 -3.246264348429982183e-02 3.006723462010894021e-01 -6.379343733758432999e-02 -1.614491878830616456e-02 -5.785248808887042543e-02 -6.661260402371224076e-01 1.824663658128507226e-02 2.035810540640574720e-03 3.505687176178150146e-03 6.581206524909138326e-04 -6.095581241359368345e-03 1.293295126305847153e-03 3.273086645735327109e-04 1.172853259090998832e-03 1.350448568534064718e-02 9.038095087689346219e-02 1.556369485935639452e-01 2.921763551982311732e-02 -2.706167483385089612e-01 5.741656256637461819e-02 1.453105175744587481e-02 5.206947831321945275e-02 5.995392169255761017e-01 1.736469836774695574e-02 3.259864912575641694e-03 -3.019320444549643614e-02 6.406070661804250978e-03 1.621255961481895885e-03 5.809486714084726236e-03 6.689168449797246174e-02 5.613521686793925339e-03 -5.199301581324780597e-02 1.103132109813708371e-02 2.791819828028343446e-03 1.000399726161937258e-02 1.151881846842733176e-01 -9.760619180313935550e-03 2.070903612928021078e-03 5.241067427077569351e-04 1.878044695508702651e-03 2.162421215982606240e-02 -1.918092247652366036e-02 -4.854330611306063512e-03 -1.739464332725124823e-02 -2.002856793837368699e-01 1.029939865042197276e-03 3.690609073720699327e-03 4.249446980680004343e-02 9.340237218962626825e-04 1.075455082240430599e-02 3.853704880850454539e-02
1.000000000000000000e+00 -2.204219304046053929e-02 2.281695893773258099e+00 -1.004189604630392196e-01 -1.729848801404682834e-01 -1.508530654085282578e-02 1.272313288139926613e+00 -6.379343733758432999e-02 8.689931726758459707e-01 -5.785248808887042543e-02 -6.661260402371224076e-01 -5.029358135017630155e-02 2.213454111448685032e-03 3.812966121137130373e-03 3.325132388480000188e-04 -2.804457510512335661e-02 1.406147260509556804e-03 -1.915451526296325577e-02 1.275195710325825954e-03 1.468287876818423661e-02 -2.291255297454957429e-01 -3.946988907013657122e-01 -3.442008199057476625e-02 2.903032005142022864e+00 -1.455572240228478198e-01 1.982778153811473487e+00 -1.320017845169419723e-01 -1.519897050744482225e+00 1.737096183952926282e-02 1.514850801098726945e-03 -1.277643777783227241e-01 6.406070661804250978e-03 -8.726339104958678872e-02 5.809486714084726236e-03 6.689168449797246174e-02 2.609529943851648069e-03 -2.200909616500102972e-01 1.103530011159049862e-02 -1.503226798182164814e-01 1.000760571788112015e-02 1.152297332288633736e-01 -1.919323596759120107e-02 9.623435575321457203e-04 -1.310902839172338810e-02 8.727225169716471692e-04 1.004871551182145474e-02 -8.116523802073027927e-02 1.105631560898352683e+00 -7.360648934742666794e-02 -8.475210125697222319e-01 -5.543606150788518011e-02 3.690609073720699327e-03 4.249446980680004343e-02 -5.027341717153910317e-02 -5.788589811076552127e-01 3.853704880850454539e-02
1.000000000000000000e+00 -2.280452245975251799e-02 -4.261633370581128788e-01 -1.004189604630392196e-01 -1.731366146311410781e-01 4.551112970941126323e-01 6.893287229766242863e-01 -6.379343733758432999e-02 -1.614491878830616456e-02 -5.785248808887042543e-02 -6.661260402371224076e-01 9.718451391464818373e-03 2.290006439264378156e-03 3.948297816961373469e-03 -1.037859579626979230e-02 -1.571981234527294879e-02 1.454778874549756719e-03 3.681771631188083594e-04 1.319298363975210647e-03 1.519068624561346718e-02 4.279487929483549724e-02 7.378447745815157333e-02 -1.939517491024732587e-01 -2.937666289137256803e-01 2.718642413819255532e-02 6.880372467356779195e-03 2.465460938106774774e-02 2.838784962087588792e-01 1.738619885934901410e-02 -4.570180334917619408e-02 -6.922167377862695203e-02 6.406070661804250978e-03 1.621255961481895885e-03 5.809486714084726236e-03 6.689168449797246174e-02 -7.879642925926214070e-02 -1.193480414641804044e-01 1.104497977631318378e-02 2.795276582502033771e-03 1.001638393569543803e-02 1.153308075243026365e-01 3.137212892381197049e-01 -2.903311401279999940e-02 -7.347734931225128122e-03 -2.632932089424751959e-02 -3.031614862004818334e-01 -4.397464869420630862e-02 -1.112915625090439738e-02 -3.987938173532142028e-02 -4.591798126581310147e-01 1.029939865042197276e-03 3.690609073720699327e-03 4.249446980680004343e-02 9.340237218962626825e-04 1.075455082240430599e-02 3.853704880850454539e-02
1.000000000000000000e+00 -2.142168910017124006e-02 -3.584668562873286057e-01 -1.004189604630392196e-01 -1.730238993083401677e-01 8.653376962248878618e-03 1.063441578133219462e-01 -6.379343733758432999e-02 1.754131264139997981e+00 -5.785248808887042543e-02 2.372018630244437654e-01 7.678965548102917489e-03 2.151143750801613914e-03 3.706464177882596699e-03 -1.853699509518797210e-04 -2.278071486296529089e-03 1.366563181276987237e-03 -3.757645458129739435e-02 1.239298013511142080e-03 -5.081264563691038558e-03 3.599686906882721554e-02 6.202333324763598804e-02 -3.101948835926549106e-03 -3.812085593586506810e-02 2.286783293416654386e-02 -6.287979197715827251e-01 2.073819953361750318e-02 -8.502900614386989242e-02 1.737488010380509179e-02 -8.689631190438446007e-04 -1.067896977893117993e-02 6.406070661804250978e-03 -1.761480380606554597e-01 5.809486714084726236e-03 -2.381956450481086465e-02 -1.497241024193260526e-03 -1.840008085352245332e-02 1.103778927843109860e-02 -3.035066312201704641e-01 1.000986307382566512e-02 -4.104159126369205657e-02 9.202360852915592460e-04 -5.520286609997196751e-04 1.517915906986956089e-02 -5.006193876370089706e-04 2.052597136898235992e-03 -6.784059367682332767e-03 1.865416119789858607e-01 -6.152274123216164813e-03 2.522503235508542427e-02 -1.119020628808125445e-01 3.690609073720699327e-03 -1.513192218520811524e-02 -1.014808580649744496e-01 4.160832038434301716e-01 -1.372271795527950713e-02
1.000000000000000000e+00 -2.421753014191926553e-02 4.538909129620826710e-01 1.380870021599658048e-01 -1.731175053393360364e-01 -8.242248719670994261e-02 4.950005345888568442e-01 -6.379343733758432999e-02 -1.614491878830616456e-02 -5.785248808887042543e-02 -6.661260402371224076e-01 -1.099211686580249016e-02 -3.344126137016242752e-03 4.192478403649240251e-03 1.996069068058277819e-03 -1.198769036667179065e-02 1.544919491579586348e-03 3.909900573946432055e-04 1.401044374077244819e-03 1.613192745775983775e-02 6.267643547858396669e-02 -7.857646254818945186e-02 -3.741081796232024331e-02 2.246762445612552062e-01 -2.895526151414556243e-02 -7.328031928522966455e-03 -2.625871863578541077e-02 -3.023485565510444784e-01 -2.390527733372078620e-02 -1.138147416756184020e-02 6.835313988895570791e-02 -8.809044519426651246e-03 -2.229403435593305810e-03 -7.988676647687245960e-03 -9.198334795703298761e-02 1.426877536735778919e-02 -8.569325768966061518e-02 1.104376072890385363e-02 2.794968064537738973e-03 1.001527841561890113e-02 1.153180783274208032e-01 -4.079917522451462913e-02 5.258013772191162324e-03 1.330704362121086634e-03 4.768345958802737081e-03 5.490376502283931398e-02 -3.157778558536498276e-02 -7.991743431105230444e-03 -2.863701253128633425e-02 -3.297327460209339423e-01 1.029939865042197276e-03 3.690609073720699327e-03 4.249446980680004343e-02 9.340237218962626825e-04 1.075455082240430599e-02 3.853704880850454539e-02
1.000000000000000000e+00 -2.348088713877269709e-02 -3.584668562873286057e-01 -1.004189604630392196e-01 -1.730320374247091009e-01 2.778469447915394297e-01 4.770220679119741014e+00 -6.379343733758432999e-02 1.754131264139997981e+00 -5.785248808887042543e-02 2.372018630244437654e-01 8.417119795473415253e-03 2.357926277225501441e-03 4.062945742161487746e-03 -6.524092752502945805e-03 -1.120090133934502907e-01 1.497926502318185863e-03 -4.118855823986396908e-02 1.358427743511958323e-03 -5.569710174783584593e-03 3.599686906882721554e-02 6.202625049262686097e-02 -9.959892082846208416e-02 -1.709966010640859180e+00 2.286783293416654386e-02 -6.287979197715827251e-01 2.073819953361750318e-02 -8.502900614386989242e-02 1.737569732499098449e-02 -2.790110136379784014e-02 -4.790206017764973567e-01 6.406070661804250978e-03 -1.761480380606554597e-01 5.809486714084726236e-03 -2.381956450481086465e-02 -4.807642294951073453e-02 -8.254010030735683401e-01 1.103830843684772654e-02 -3.035209065445244048e-01 1.001033388410596525e-02 -4.104352164005627829e-02 1.325391241674842346e+00 -1.772481166199832425e-02 4.873800125046192644e-01 -1.607413706408157214e-02 6.590581294020292358e-02 -3.043087739798741587e-01 8.367593230091070922e+00 -2.759691350200582094e-01 1.131505232124929927e+00 -1.119020628808125445e-01 3.690609073720699327e-03 -1.513192218520811524e-02 -1.014808580649744496e-01 4.160832038434301716e-01 -1.372271795527950713e-02
1.000000000000000000e+00 -2.391014342301460080e-02 -8.323422216828185727e-01 -1.004189604630392196e-01 -1.729999975320998529e-01 -1.703952554729103730e-01 4.950005345888568442e-01 -6.379343733758432999e-02 -1.614491878830616456e-02 -5.785248808887042543e-02 2.372018630244437654e-01 1.990142189746680473e-02 2.401031747061300493e-03 4.136454753173679152e-03 4.074174996958500848e-03 -1.183553377648846605e-02 1.525310236188736094e-03 3.860273237813235253e-04 1.383261287583135686e-03 -5.671530565120714261e-03 8.358294065088518743e-02 1.439952022969901158e-01 1.418271655045336699e-01 -4.120098446938719738e-01 5.309797136234861020e-02 1.343809757314743183e-02 4.815306846576920818e-02 -1.974331256570691362e-01 1.737247991228181923e-02 1.711091442242365299e-02 -4.970743911206169235e-02 6.406070661804250978e-03 1.621255961481895885e-03 5.809486714084726236e-03 -2.381956450481086465e-02 2.947837877629501738e-02 -8.563509126226034884e-02 1.103626450196625551e-02 2.793070910532918956e-03 1.000848029660041973e-02 -4.103592171783825709e-02 -8.434574255049546998e-02 1.087009905263278120e-02 2.751017561522819694e-03 9.857789487646579848e-03 -4.041807204870039028e-02 -3.157778558536498276e-02 -7.991743431105230444e-03 -2.863701253128633425e-02 1.174150490025724636e-01 1.029939865042197276e-03 3.690609073720699327e-03 -1.513192218520811524e-02 9.340237218962626825e-04 -3.829604814964567526e-03 -1.372271795527950713e-02
1.000000000000000000e+00 -2.323562034816901642e-02 7.923733168160040918e-01 -1.004189604630392196e-01 -1.731136313676230609e-01 2.717959078201605538e-01 1.077985099752159170e+00 -6.379343733758432999e-02 8.689931726758459707e-01 -5.785248808887042543e-02 -6.661260402371224076e-01 -1.841128556355611789e-02 2.333296841076974021e-03 4.022402615550972615e-03 -6.315346526295192650e-03 -2.504765251882427532e-02 1.482280090680819506e-03 -2.019159544544683882e-02 1.344238449429963284e-03 1.547785177497893426e-02 -7.956930477331355944e-02 -1.371706222728265312e-01 2.153638249764775192e-01 8.541666289688494285e-01 -5.054821753427561626e-02 6.885670025236226843e-01 -4.584076787303662665e-02 -5.278204999201996372e-01 1.738389090391848774e-02 -2.729346252140855619e-02 -1.082501431117574575e-01 6.406070661804250978e-03 -8.726339104958678872e-02 5.809486714084726236e-03 6.689168449797246174e-02 -4.705157659360773015e-02 -1.866139151782856553e-01 1.104351359493213440e-02 -1.504345637555876136e-01 1.001505429671651834e-02 1.153154977739836579e-01 2.929919388037444117e-01 -1.733879521413726060e-02 2.361887882569530805e-01 -1.572406951976956097e-02 -1.810503318288974872e-01 -6.876837491188896034e-02 9.367616919309170731e-01 -6.236412014339158538e-02 -7.180739459325251595e-01 -5.543606150788518011e-02 3.690609073720699327e-03 4.249446980680004343e-02 -5.027341717153910317e-02 -5.788589811076552127e-01 3.853704880850454539e-02
1.000000000000000000e+00 -2.421219410674606970e-02 1.154085091081613196e-01 -1.004189604630392196e-01 -1.730713679034791286e-01 8.514469047224325349e-02 3.006723462010894021e-01 -6.379343733758432999e-02 8.689931726758459707e-01 -5.785248808887042543e-02 2.372018630244437654e-01 -2.794293224096973394e-03 2.431363362728764747e-03 4.190437553999098313e-03 -2.061539772872766473e-03 -7.279937208751531032e-03 1.544579087554133999e-03 -2.104023137426468820e-02 1.400735671165945695e-03 -5.743177550029625496e-03 -1.158920251323075287e-02 -1.997390853905060826e-02 9.826421785877462178e-03 3.470014720512065720e-02 -7.362305494015519876e-03 1.002892064836903713e-01 -6.676669398534196623e-03 2.737511336932935135e-02 1.737964685078358454e-02 -8.550141306169907821e-03 -3.019320444549643614e-02 6.406070661804250978e-03 -8.726339104958678872e-02 5.809486714084726236e-03 -2.381956450481086465e-02 -1.473610804974946620e-02 -5.203777424777098620e-02 1.104081746328059929e-02 -1.503978370937928966e-01 1.001260925016053682e-02 -4.105285090289417099e-02 2.560065385085492223e-02 -5.431672476269063486e-03 7.399015470997753752e-02 -4.925832191376012040e-03 2.019647920665570626e-02 -1.918092247652366036e-02 2.612822160611750211e-01 -1.739464332725124823e-02 7.132004067882893872e-02 -5.543606150788518011e-02 3.690609073720699327e-03 -1.513192218520811524e-02 -5.027341717153910317e-02 2.061267995142328224e-01 -1.372271795527950713e-02
1.000000000000000000e+00 -2.021359929212235632e-02 1.333945162982278276e+00 -1.004189604630392196e-01 -1.730643191419150850e-01 -3.272567523463471573e-01 -1.448281349288817799e+00 4.159045574808259982e-01 -9.012830102524582720e-01 -5.785248808887042543e-02 -6.661260402371224076e-01 -2.696383300218862036e-02 2.029828628131352501e-03 3.498252798898652399e-03 6.615036857570383982e-03 2.927497885677845732e-02 -8.406928068684886915e-03 1.821817361804099755e-02 1.169407012280708263e-03 1.346480485540136642e-02 -1.339533865813798130e-01 -2.308583114041789508e-01 -4.365425618456991175e-01 -1.931927900521265951e+00 5.547938727138327364e-01 -1.202262112004373940e+00 -7.717204665263857621e-02 -8.885756093108478915e-01 1.737893902147477285e-02 3.286278287513045432e-02 1.454349075535908975e-01 -4.176470331406488545e-02 9.050590297255058092e-02 5.809486714084726236e-03 6.689168449797246174e-02 5.663646702941489003e-02 2.506458256406033369e-01 -7.197823906843864306e-02 1.559799305235173572e-01 1.001220146176611328e-02 1.152826496163375236e-01 4.739598508520441733e-01 -1.361075747672197689e-01 2.949509508801589908e-01 1.893261736711946905e-02 2.179942445813328467e-01 -6.023468136836993558e-01 1.305311374179517703e+00 8.378667950906451556e-02 9.647379203510370038e-01 -3.748477115440354002e-01 -2.406111345776641014e-02 -2.770448559912752629e-01 5.214146461533162441e-02 6.003680827524637831e-01 3.853704880850454539e-02
1.000000000000000000e+00 -2.373793664220439498e-02 -8.323422216828185727e-01 -1.004189604630392196e-01 -1.731139151470278692e-01 1.071766712398278532e-01 -2.823122189622129796e-01 -6.379343733758432999e-02 -9.012830102524582720e-01 -5.785248808887042543e-02 2.947185572809142062e+00 1.975808692293839347e-02 2.383738921147653209e-03 4.109367149644094913e-03 -2.544153031413403515e-03 6.701509567045145672e-03 1.514324573708013006e-03 2.139459899406810986e-02 1.373298696847490528e-03 -6.996010440016228737e-02 8.358294065088518743e-02 1.440900207376881181e-01 -8.920766865232736265e-02 2.349803795392146899e-01 5.309797136234861020e-02 7.501759031185096793e-01 4.815306846576920818e-02 -2.453066987383511588e+00 1.738391940075131870e-02 -1.076256991179242589e-02 2.834949955419933595e-02 6.406070661804250978e-03 9.050590297255058092e-02 5.809486714084726236e-03 -2.959533115131608438e-01 -1.855377317075245988e-02 4.887217351839368701e-02 1.104353169819581246e-02 1.560246305603019135e-01 1.001507071406115487e-02 -5.101988331738265270e-01 -3.025728387869939390e-02 -6.837168260788835210e-03 -9.659651288387011148e-02 -6.200437096306922122e-03 3.158695392197291563e-01 1.800966685000032069e-02 2.544432065373144480e-01 1.633246428485400636e-02 -8.320264987531695855e-01 5.749594123796956946e-02 3.690609073720699327e-03 -1.880110981612325705e-01 5.214146461533162441e-02 -2.656248284834039186e+00 -1.705020182466316647e-01
1.000000000000000000e+00 -2.415307329512051890e-02 -1.441610548619876919e+00 -1.004189604630392196e-01 -1.732173068347173661e-01 -4.048341494153069320e-01 -1.253953160901050357e+00 -6.379343733758432999e-02 -9.012830102524582720e-01 -5.785248808887042543e-02 -6.661260402371224076e-01 3.481932524383479083e-02 2.425426512283595810e-03 4.183730307962308520e-03 9.777988883195679395e-03 3.028682260389112257e-02 1.540807567762352264e-03 2.176875460627448328e-02 1.397315385115574082e-03 1.608899107363561884e-02 1.447650326849596880e-01 2.497118967364544695e-01 5.836131802386618217e-01 1.807712104230192018e+00 9.196529219858268211e-02 1.299299094871820603e+00 8.340075709282139538e-02 9.602943263162242449e-01 1.739430188654961587e-02 4.065302444422382033e-02 1.259206728870256309e-01 6.406070661804250978e-03 9.050590297255058092e-02 5.809486714084726236e-03 6.689168449797246174e-02 7.012428107644304298e-02 2.172063894281609508e-01 1.105012740934565967e-02 1.561178157318177939e-01 1.002105218044170055e-02 1.153845587023489133e-01 5.076430613000122438e-01 2.582576194283963539e-02 3.648701408380213285e-01 2.342066280701703487e-02 2.696705689027819597e-01 7.999398239420695000e-02 1.130166679572483845e+00 7.254431030502943301e-02 8.352908537138399314e-01 5.749594123796956946e-02 3.690609073720699327e-03 4.249446980680004343e-02 5.214146461533162441e-02 6.003680827524637831e-01 3.853704880850454539e-02
1.000000000000000000e+00 -2.371421473490723311e-02 -1.373914067849092646e+00 -1.004189604630392196e-01 -1.728621290515095499e-01 -2.070117868894594260e-01 -4.766404073499804217e-01 -6.379343733758432999e-02 -1.614491878830616456e-02 -5.785248808887042543e-02 -6.661260402371224076e-01 3.258129323228328711e-02 2.381356791876671711e-03 4.099289647860743235e-03 4.909121966953494502e-03 1.130315297123109242e-02 1.512811271701323523e-03 3.828640710235306564e-04 1.371926325488136318e-03 1.579665595869657671e-02 1.379670224589514271e-01 2.374977109022143040e-01 2.844164062180066788e-01 6.548629609634601945e-01 8.764670099455668106e-02 2.218173104753496522e-02 7.948434724537115081e-02 9.151999376423932686e-01 1.735863530278032238e-02 2.078790844303572694e-02 4.786373422076459216e-02 6.406070661804250978e-03 1.621255961481895885e-03 5.809486714084726236e-03 6.689168449797246174e-02 3.578449822046932821e-02 8.239307560649639095e-02 1.102746939768889031e-02 2.790845035110321466e-03 1.000050426196923831e-02 1.151479655320404999e-01 9.867018242923927818e-02 1.320599345507409046e-02 3.342188487552465257e-03 1.197614693527823508e-02 1.378959418830866535e-01 3.040652995884164655e-02 7.695320667890602484e-03 2.757483348888908892e-02 3.175025871650514753e-01 1.029939865042197276e-03 3.690609073720699327e-03 4.249446980680004343e-02 9.340237218962626825e-04 1.075455082240430599e-02 3.853704880850454539e-02
1.000000000000000000e+00 -2.421753014191926553e-02 -1.712396471703014011e+00 -1.004189604630392196e-01 -1.731453917618902549e-01 -2.574370949842832990e-01 -6.709685957377479193e-01 -6.379343733758432999e-02 -9.012830102524582720e-01 -5.785248808887042543e-02 -6.661260402371224076e-01 4.147001316838394569e-02 2.431899201833851235e-03 4.193153743927997140e-03 6.234490607430013924e-03 1.624920219156015394e-02 1.544919491579586348e-03 2.182684846718863786e-02 1.401044374077244819e-03 1.613192745775983775e-02 1.719570735889928148e-01 2.964935579446970060e-01 4.408343731365604312e-01 1.148964255964845416e+00 1.092396570146867280e-01 1.543353846762181014e+00 9.906639648262235975e-02 1.140671881011548372e+00 1.738708024969469468e-02 2.585156546294641727e-02 6.737796888732985878e-02 6.406070661804250978e-03 9.050590297255058092e-02 5.809486714084726236e-03 6.689168449797246174e-02 4.457404666509668517e-02 1.161751203689377343e-01 1.104553969965363543e-02 1.560529998984976352e-01 1.001689171454756000e-02 1.153366541996532352e-01 1.727322061124098029e-01 1.642279718724962145e-02 2.320236799180828702e-01 1.489337647121165460e-02 1.714855526920285866e-01 4.280339306768297242e-02 6.047325957513821626e-01 3.881720269292417841e-02 4.469496538022486032e-01 5.749594123796956946e-02 3.690609073720699327e-03 4.249446980680004343e-02 5.214146461533162441e-02 6.003680827524637831e-01 3.853704880850454539e-02
